Price,Bedroom2,Landsize,BuildingArea,Lattitude,Longtitude
1010000,4,650,,-37.73327,144.87482
980000,3,577,,-37.73521,144.87709
730000,3,695,130.0,-37.96015,145.16618
676000,3,587,114.2,-37.96968,145.16832
805000,4,702,140.0,-37.97412,145.18022
802000,3,818,,-37.97712,145.17516
1126000,2,114,65.0,-37.80248,144.94846
1746000,4,149,,-37.79722,144.94424
799000,2,0,73.0,-37.79999,144.94961
1285000,3,170,147.0,-37.79074,144.94324
1512000,3,326,125.0,-37.77664,144.99902
2042000,4,566,,-37.77294,144.9957
1260000,2,234,,-37.78015,145.00777
1650000,4,423,,-37.76969,145.00718
1235000,3,338,28.0,-37.82704,145.16801
1570000,4,746,,-37.82603,145.1721
777000,3,239,113.0,-37.81359,145.17574
972000,3,699,,-37.71579,144.92231
1225000,2,567,,-37.90193,145.10107
1292000,3,716,,-37.90295,145.11939
912000,4,344,146.0,-37.90822,145.12036
1565000,4,719,154.0,-37.90087,145.03959
640000,2,0,,-37.90323,145.04286
1270000,2,772,120.0,-37.99482,145.08459
1485000,5,693,,-37.98928,145.07798
1137500,4,641,180.0,-37.98464,145.08185
1415000,3,545,145.0,-37.99827,145.07497
1560000,3,2431,,-37.78212,144.95755
530000,2,135,84.0,-37.71628,144.93822
876000,3,525,146.0,-37.72803,144.94624
802000,3,450,,-37.71872,144.94871
736000,3,278,116.0,-37.71798,144.93965
755000,3,234,,-37.7254,144.92048
478000,2,0,73.0,-37.72436,144.94855
650000,2,605,,-37.71878,144.95176
1335000,2,181,105.0,-37.83661,144.93359
545000,1,0,,-37.84237,144.94486
740000,2,0,100.0,-37.85931,145.00616
698000,2,0,85.0,-37.85163,144.9943
780000,2,117,48.0,-37.84998,144.99499
1190000,2,57,,-37.84839,145.0013
1170000,2,86,,-37.85064,144.99095
660000,2,0,,-37.85672,145.00273
920000,3,693,93.0,-37.74528,145.01987
1115000,3,680,129.0,-37.74244,145.02006
550000,3,0,,-37.74762,145.00261
1171000,3,483,186.0,-37.73261,144.99535
1060000,5,559,192.0,-37.73645,144.98715
996000,3,581,,-37.73972,145.0111
617500,2,155,81.0,-37.75308,145.01464
817000,3,700,,-37.72456,145.02292
575000,2,151,102.0,-37.70426,145.01204
635000,3,289,147.0,-37.70798,145.02101
470000,2,142,,-37.70932,145.02484
700000,3,301,,-37.72839,145.00105
860000,3,627,136.0,-37.72216,144.99381
1000000,2,164,,-37.824,145.00679
1250000,3,111,,-37.82137,145.00512
1280000,3,185,,-37.82488,145.00642
615000,2,14196,86.0,-37.81894,145.01314
314000,1,0,37.0,-37.81256,144.99347
1341000,2,135,87.0,-37.82241,145.00235
930000,3,835,,-37.80237,145.23404
609000,2,190,70.0,-37.80551,145.24589
1085000,4,798,,-37.79395,145.21878
1100000,3,468,212.0,-37.74088,145.06285
1185000,4,625,,-37.74301,145.07149
500000,4,383,,-37.61132,144.92075
630000,3,0,,-37.95541,145.02944
760000,2,0,82.0,-37.95142,145.01977
2100000,4,831,,-37.95694,145.01936
795000,4,631,158.0,-38.08814,145.12598
1315000,4,122,,-37.80401,144.89519
830000,2,152,91.0,-37.80697,144.8928
940000,2,207,94.0,-37.8071,144.88912
1085000,3,76000,,-37.84739,145.47052
835000,3,297,,-37.82984,144.873
807500,1,74,,-37.83627,144.9605
4100000,4,403,,-37.83737,144.95799
1430000,3,913,,-37.84014,144.99441
2920000,4,564,254.0,-37.84405,145.0016
400000,1,0,43.0,-37.83678,145.00137
600000,2,0,78.0,-37.8281,144.96627
600000,2,3634,80.0,-37.8281,144.96627
1300000,4,730,,-37.8257,144.87552
1000000,3,399,,-37.82673,144.87495
650000,3,722,,-37.75836,144.80279
565000,1,617,,-37.73385,144.80535
1387000,5,1348,370.0,-37.68508,145.1395
480000,1,0,64.0,-37.86305,144.9911
730000,2,284,,-37.86309,144.98302
535000,4,808,155.0,-37.58089,144.72183
865000,3,550,,-37.77972,144.83809
1070000,3,573,198.0,-37.79127,144.83713
245000,1,44,,-37.79501,144.8262
750000,6,588,113.0,-37.77049,144.83167
632000,3,471,121.0,-37.76951,144.83309
905000,3,697,,-37.77004,144.84254
2505000,5,739,266.53,-37.81708,145.09566
1785000,3,516,120.0,-37.82372,145.09085
1580000,3,586,,-37.83133,145.1006
1620000,3,665,,-37.81455,145.0943
645000,3,684,,-37.72199,144.74578
1300000,5,771,,-37.68166,144.77422
1381000,5,733,,-37.7677,145.11371
1225000,5,665,,-37.77156,145.1226
1375000,4,662,240.0,-37.75763,145.09974
705000,3,545,,-37.68035,145.00925
550000,3,551,,-37.67646,145.03084
630000,3,654,,-37.67652,145.02338
740000,3,727,109.0,-37.67873,145.01878
745000,2,120,70.0,-37.75668,145.00929
1225000,3,275,90.0,-37.76126,145.00247
1400000,4,364,,-37.75807,145.00782
390000,3,289,138.0,-37.84169,144.72333
555000,3,286,,-37.69728,144.87455
695000,3,676,121.0,-37.69636,144.88265
575000,2,1200,,-37.91732,145.33501
870000,3,291,151.0,-37.73253,145.0873
1050000,4,1529,,-37.74113,145.22309
710000,4,541,145.0,-37.69778,145.08516
705000,3,538,,-37.70178,145.0851
570000,3,660,113.0,-37.90908,144.65774
372000,3,239,,-37.88831,144.63942
597000,3,126,120.0,-37.80962,144.86877
660000,2,0,91.0,-37.80848,144.9437
500000,3,141,,-37.67941,144.8764
560000,5,626,,-37.67688,144.88996
1200000,4,858,,-37.91874,145.19157
1223000,5,762,,-37.91199,145.18419
1035000,4,702,,-37.91075,145.18758
1367000,3,410,,-37.85569,144.89374
880000,2,169,78.54,-37.86682,144.90003
862000,3,353,85.35,-37.85432,144.88214
595000,4,448,370.0,-37.61337,145.03606
1190000,4,405,,-37.81611,144.87945
709500,2,80,80.0,-37.81133,144.89553
550000,2,1521,,-37.8114,145.01163
670000,3,169,153.0,-37.72752,144.88358
3560000,4,327,,-37.84118,144.95023
1500000,5,1068,,-37.83794,144.84231
1030000,4,533,,-37.82726,144.83533
1130000,2,222,,-37.77182,144.90524
820000,3,680,,-37.77178,144.85397
680000,3,596,,-37.75718,144.85357
720000,3,582,110.0,-37.76063,144.8603
1107500,3,668,190.0,-37.75962,144.86675
285000,3,612,,-37.67344,144.43181
328500,1,0,,-37.86874,144.998
1575000,4,392,,-37.80039,145.0961
900000,5,942,,-37.85721,145.26305
520000,2,158,69.0,-37.845,145.25624
380000,2,1,62.0,-37.9332,145.03794
920000,4,638,352.0,-38.0683,145.33833
950000,4,603,391.0,-38.06788,145.33967
485000,2,0,55.0,-37.82945,145.15697
1291000,3,548,127.0,-37.84453,145.14446
775000,3,720,131.0,-37.86126,145.25808
820000,4,719,200.0,-37.86434,145.25739
2285000,5,803,,-37.82148,145.1289
797000,3,694,110.0,-37.79382,144.85107
760000,5,622,,-37.78207,144.85342
590000,2,304,74.0,-37.78341,144.85574
1180000,3,0,,-37.90542,144.99817
585000,2,0,82.0,-37.93171,145.03041
1580000,4,890,165.0,-37.91053,145.02447
460000,3,629,,-37.67197,144.91896
386000,3,341,71.0,-37.6886,144.92281
515000,2,159,140.0,-37.82073,144.8447
1515000,4,236,194.0,-37.76549,144.96366
1037000,3,210,101.0,-37.75746,144.95633
1100000,3,193,,-37.76418,144.95715
1330000,3,161,190.0,-37.77289,144.97503
937000,3,110,121.8,-37.76049,144.98065
290000,1,197,41.0,-37.77165,144.97187
730000,3,612,101.0,-37.70602,145.05945
660000,3,582,119.0,-37.70301,145.06341
1530000,3,695,,-37.85126,145.1132
1150000,3,668,140.0,-37.85695,145.15144
1600000,4,592,260.0,-37.84839,145.14299
636000,3,585,,-37.75777,144.77974
755000,2,92,82.6,-37.8401,145.09113
2200000,8,650,,-37.84812,145.07414
1530000,3,684,,-37.8891,145.06337
750000,2,0,85.0,-37.88368,145.0515
286000,1,314,45.0,-37.90321,145.0555
580010,2,0,72.0,-37.9003,145.06342
1250000,4,326,223.0,-37.89334,145.05463
430000,3,194,,-37.7253,144.7484
360000,3,0,136.49,-37.70624,144.74042
740000,4,750,222.0,-37.7277,144.73422
647000,4,688,204.0,-38.10984,145.17062
636500,2,0,,-37.89063,145.02609
930000,3,0,127.0,-37.88289,145.09871
1018000,3,615,,-37.92063,145.11186
760000,2,378,105.0,-37.74011,144.95267
876000,2,134,100.0,-37.74914,144.96826
867000,1,741,,-37.73245,144.97103
365000,1,0,46.0,-37.79597,144.99108
1297000,3,186,137.0,-37.79557,144.99158
515000,4,616,,-37.65879,144.9296
670000,4,612,,-38.07898,145.3165
865000,4,974,200.0,-37.79189,145.29661
760000,4,815,140.0,-37.78393,145.29132
725000,3,802,105.0,-37.81083,145.28792
480000,2,2040,,-37.80452,145.28579
1120000,4,864,228.0,-37.80718,145.28581
465000,3,375,,-37.9674,145.20552
614000,4,680,,-37.967,145.19658
930000,4,830,200.0,-37.94264,145.21786
557000,3,539,148.0,-37.76545,144.76458
650000,3,697,135.0,-37.77396,144.77229
750000,4,655,,-37.79571,144.76656
806000,3,539,134.0,-37.98086,145.11993
892000,3,564,,-37.98186,145.13081
1345000,3,823,,-37.79461,145.14206
1430000,4,736,,-37.78101,145.1111
1663000,4,674,250.0,-37.77102,145.13338
1310000,4,706,200.0,-37.79561,145.16268
1530000,3,798,160.0,-37.77655,145.15387
1390000,4,664,,-37.77813,145.16558
1423000,3,643,,-37.79357,145.15318
630000,2,196,100.0,-37.80103,145.17844
1300000,3,615,138.0,-37.75825,145.05438
1260000,5,900,178.0,-38.04105,145.1216
655000,3,197,108.0,-37.71613,145.13939
792000,4,836,,-37.70115,145.12855
435000,1,1192,44.0,-37.88306,144.9841
350000,1,0,,-37.88111,144.99054
490000,3,375,155.0,-37.62157,145.01049
490000,3,597,,-37.64166,145.02885
392250,3,227,101.0,-37.64836,145.03139
417500,2,157,102.0,-37.64827,145.05317
1000000,3,213,169.0,-37.74635,144.9229
310000,1,0,,-37.75515,144.92114
1398000,3,445,182.0,-37.75621,144.93401
664000,3,219,138.0,-37.8798,145.2775
1900000,3,1869,502.0,-37.88096,145.29371
790000,2,6367,75.0,-37.7967,144.98363
830000,2,4421,84.0,-37.79721,144.98073
456000,1,0,51.0,-37.79636,144.98394
1000000,2,132,,-37.78696,144.92556
800000,3,0,,-37.80196,144.90783
565000,3,713,155.0,-38.16483,145.16383
810000,3,835,118.0,-38.15983,145.11351
749000,4,561,160.0,-37.68269,144.88601
260000,1,0,38.0,-37.8574,145.04795
330000,1,0,44.0,-37.85702,145.04801
501000,2,2015,77.0,-37.85019,145.0465
1908000,3,778,,-37.88462,145.17315
1070000,3,839,116.0,-37.89813,145.14652
700000,4,655,82.0,-37.69558,144.93223
805000,3,676,,-37.70691,144.93498
721000,3,600,,-37.70067,144.92689
400000,2,102,70.0,-37.71122,144.91863
675000,2,248,99.0,-37.69705,144.94219
656000,4,228,,-37.7046,144.91041
866000,3,743,147.0,-37.71733,145.09622
1028000,4,925,,-37.69261,145.1105
783000,4,750,,-37.64163,144.90493
800000,5,544,332.0,-37.61079,144.90823
735000,3,626,122.0,-37.71425,144.95013
595000,2,201,111.0,-37.71147,144.93927
539000,2,160,,-37.70522,144.94702
1300000,3,1801,,-38.00128,145.27213
580000,1,486,,-37.93953,145.00096
771000,2,0,99.0,-37.94083,145.03682
622000,4,654,,-38.02683,145.25871
400000,3,301,98.0,-38.0457,145.27395
455000,1,0,49.0,-37.81823,145.03972
615888,2,915,73.0,-37.81835,145.05895
1430000,4,680,,-37.74605,145.08504
534000,2,2033,,-37.75715,145.06463
575500,3,436,,-37.73459,145.04394
600000,3,481,,-37.73597,145.03916
445000,2,94,,-37.74392,145.04692
1430000,3,703,,-37.9511,145.04171
1820000,4,680,680.0,-37.94882,145.03111
660000,4,724,,-37.6869,144.7485
1475000,5,548,157.0,-37.90403,145.08118
2100000,5,740,222.0,-37.76086,145.05177
1510000,3,670,,-37.75973,145.03808
880000,3,252,,-37.75842,145.05075
1320000,2,620,114.0,-37.76091,145.04437
575500,2,662,98.0,-37.68988,144.91113
775000,3,547,,-37.71796,144.827
635000,4,531,138.0,-37.71368,144.82082
675000,3,708,,-37.72659,144.79668
620000,3,650,100.0,-37.71575,144.80598
1005000,5,596,176.0,-37.7305,144.86863
710000,4,330,,-37.74165,144.86279
700000,3,590,130.0,-37.7219,144.85239
635000,3,174,,-37.72012,144.86149
438000,2,4267,,-37.79662,144.9254
710000,2,2135,132.0,-37.79561,144.93499
390000,1,0,60.0,-37.79023,144.92335
1205000,3,257,,-37.81317,145.05993
1410000,3,404,113.0,-37.79893,145.04266
520000,1,0,,-37.80059,145.03274
811000,3,992,,-37.80467,145.30297
710500,3,655,120.0,-37.67414,145.0205
752000,3,604,102.0,-37.6708,145.01353
622000,3,575,113.0,-37.67146,145.03232
650000,3,159,128.0,-37.78502,144.86733
435000,2,0,96.0,-37.77813,144.87287
876000,3,420,,-37.77915,144.88137
338000,1,0,,-37.87012,145.03545
1340000,4,697,155.0,-37.78352,144.88981
450000,3,702,96.0,-37.66059,144.92006
440000,3,570,112.0,-37.64769,144.91359
1075000,2,0,,-37.81141,144.95879
550000,4,1241,194.0,-37.68686,144.58157
373500,3,586,118.0,-37.67831,144.57342
280500,2,180,,-37.70411,144.57159
640000,2,128,72.0,-37.98346,145.06313
1322000,4,556,,-37.97911,145.08045
940000,3,331,157.9352,-37.97759,145.06482
767500,3,649,,-37.67633,145.06922
705000,3,531,,-37.66462,145.05659
705000,3,840,161.0,-37.67391,145.0618
790000,4,530,186.0,-37.65217,145.04863
676000,4,537,,-37.65532,145.04131
704500,5,656,130.0,-37.6641,145.05123
550000,4,531,175.0,-37.65121,145.05404
598000,5,531,122.0,-37.65116,145.05439
592000,3,622,128.0,-37.66294,145.06301
602000,3,546,136.0,-37.65359,145.04276
1095000,3,493,,-37.81498,145.18924
480000,2,72,,-37.81477,145.18867
735000,4,846,160.0,-37.81018,145.35396
1425500,1,552,190.0,-37.76075,144.91927
1320000,3,459,,-37.7693,144.93415
1270000,4,478,152.0,-37.76421,144.90571
650000,3,1103,126.8,-37.78695,145.32513
1400000,4,530,313.0,-38.00429,145.10286
1627000,3,304,233.0,-38.00644,145.08478
1150000,3,650,,-37.89469,145.12363
1375000,3,366,,-37.87904,145.12911
850000,3,288,,-37.88598,145.1229
1850000,3,717,153.0,-37.87754,145.12076
1016000,5,873,,-37.93706,145.21124
992000,4,790,,-37.91375,145.16438
1820000,4,632,265.0,-37.89465,145.06984
1620000,3,669,,-37.90583,145.07283
1000000,3,366,,-37.84346,144.88947
650000,3,637,,-37.97593,145.18931
785000,2,0,95.0,-37.80202,144.95104
620000,2,0,,-37.80272,144.95174
1040000,3,728,,-37.82759,145.16751
676000,2,149,84.0,-37.8231,145.17911
1002000,3,598,143.0,-37.80827,145.17885
1175000,4,289,170.0,-37.82895,145.17678
1365000,3,655,,-37.89542,145.10055
875000,3,295,144.0,-37.90088,145.11692
880000,3,504,,-37.94043,145.09314
1150000,3,509,,-37.9237,145.09211
774000,4,0,147.0,-37.91121,145.09598
1122000,3,732,,-37.92109,145.10515
327000,1,0,32.0,-37.89976,145.04215
1900000,4,700,210.0,-37.9075,145.05329
2185000,4,220,213.0,-38.00205,145.07853
800000,2,145,,-37.7882,144.94205
1210000,3,330,226.0,-37.72623,144.94521
635000,2,2166,,-37.84146,144.94121
1003000,2,0,,-37.84696,144.99364
820000,2,155,,-37.75024,145.00413
1150000,3,502,,-37.74936,144.98949
925000,3,676,,-37.72167,145.01706
526250,3,308,,-37.72828,145.03033
351000,1,168,63.0,-37.69828,145.02184
760000,3,606,,-37.72057,145.02615
690000,3,514,,-37.70331,144.9838
715000,2,2427,,-37.82276,144.99866
630000,2,0,,-37.81977,144.99597
1200000,2,189,,-37.81684,145.00606
1725000,4,1016,310.0,-37.78372,145.25311
633000,2,123,95.0,-37.82223,145.22504
1090000,4,894,115.0,-37.8159,145.24688
936000,4,675,190.0,-37.91692,145.25896
860000,3,537,220.0,-37.92778,145.24796
850000,4,709,327.0,-37.95095,145.02096
1000000,3,1088,,-37.89385,145.23848
640000,3,531,,-37.87899,144.75625
800000,4,1151,207.0,-38.11336,145.15035
1720000,3,81,137.0,-37.83631,144.95536
690000,3,545,196.0,-37.64426,145.1
875000,4,613,332.0,-37.62648,145.07141
420000,3,155,101.0,-37.63478,145.08486
677500,4,609,195.0,-37.63454,145.06894
600000,2,876,62.0,-37.83766,144.98799
762500,2,17200,79.0,-37.83613,144.99661
1855500,4,176,216.0,-37.83986,144.98598
802000,2,174,100.6,-37.83162,144.88742
1016000,3,572,,-37.95612,145.1494
600000,3,532,,-37.75424,144.80816
631000,4,559,158.0,-37.73593,144.8101
711100,3,743,,-37.73615,144.81445
582000,3,674,94.0,-37.73704,144.79108
730000,3,609,,-37.73106,144.80665
468000,1,0,55.0,-37.87094,144.9807
470000,1,548,44.4,-37.87312,144.97986
1140000,4,0,,-37.73831,144.91114
750000,3,288,94.0,-37.73415,144.91852
487000,3,582,,-37.58025,144.71759
410000,4,587,164.0,-37.58231,144.69962
512500,4,581,139.0,-37.57355,144.70854
830500,3,508,111.0,-37.7807,144.83648
429000,2,150,,-37.76941,144.82385
551000,3,613,105.0,-37.80046,144.82676
450000,3,283,104.0,-37.79703,144.81228
781000,2,140,,-37.82413,145.10424
586000,4,462,,-37.85162,144.66522
496000,4,448,,-37.84688,144.68182
1280000,3,926,,-37.75091,145.16761
1635000,4,896,215.0,-37.76797,145.13799
795000,3,217,,-37.75458,145.12285
1138000,3,706,184.0,-37.77185,145.12509
477000,3,518,102.0,-37.85971,145.31036
605000,3,533,114.0,-37.68579,144.98878
610000,3,544,131.0,-37.68336,145.0029
580000,3,538,140.0,-37.67751,144.98663
415000,1,0,39.0,-37.75443,145.00919
905000,2,225,100.0,-37.75642,144.98755
725000,2,0,,-37.83532,145.0216
577000,1,0,,-37.84263,145.00448
451000,3,347,134.0,-37.83963,144.71487
453350,3,315,,-37.84253,144.7227
895000,4,700,267.0,-37.70598,144.87616
586000,4,0,158.0,-37.70695,144.88514
570000,3,190,,-37.87638,145.2313
778000,3,306,,-37.85605,145.24496
1055000,4,652,203.0,-37.87325,145.23244
790000,3,527,,-37.70039,145.08957
514000,4,639,,-37.8723,144.661
529000,3,847,143.0,-37.88421,144.67869
484000,3,531,100.0,-37.88996,144.65526
670000,2,17,90.0,-37.8118,144.95259
510000,2,75,66.0,-37.80473,144.9435
410000,3,542,107.0,-37.66948,144.90385
675000,4,744,,-37.6815,144.87892
1200000,3,159,,-37.85843,144.89976
650000,2,0,,-37.86155,144.89081
410000,1,0,51.0,-37.85687,144.99748
478000,4,400,151.54,-37.87047,144.59864
743500,4,600,,-37.72788,145.10456
1285000,3,284,124.0,-37.81335,144.89471
440000,2,100,,-37.82356,144.88191
1635000,3,142,130.0,-37.80359,144.99538
940000,2,424,,-37.80911,144.99339
1375000,3,299,,-37.80125,144.99926
1525000,4,102,,-37.80116,145.00066
1380000,4,766,,-37.75595,144.90551
700000,3,239,,-37.73351,144.88749
950000,4,255,,-37.72572,144.86848
415000,2,218,,-37.74839,144.7735
1625000,3,300,,-37.77586,145.03092
1225000,3,697,132.0,-37.87256,144.8078
660000,3,211,,-37.86473,144.81507
767000,3,305,132.0,-37.871,144.81153
810000,4,749,180.9,-37.88413,144.79033
1480000,2,369,,-37.85459,145.02147
821000,2,3093,75.0,-37.86165,145.02148
1250000,3,327,,-37.77659,144.9338
1520000,4,267,190.0,-37.87036,145.08471
2299500,3,634,230.0,-37.86516,145.07958
951000,3,553,,-38.02608,145.12784
700000,2,0,,-37.87149,144.99746
614000,2,0,,-37.81303,145.07468
2360000,4,848,214.0,-37.81462,145.08776
1750000,3,790,,-37.81363,145.09942
1460000,4,433,185.0,-37.78368,145.09545
1360000,3,424,,-37.78617,145.09202
1739000,3,638,,-37.79843,145.06728
720000,3,255,,-37.84633,145.26267
1780000,5,613,,-37.97732,145.04388
1611000,4,650,,-37.98354,145.04261
1006000,3,758,,-37.75315,145.04062
1700000,4,673,,-37.92837,145.03821
1280000,4,306,200.0,-37.92893,145.04581
1750000,4,429,262.0,-37.91582,145.048
1175000,3,700,,-37.92689,145.05879
1290000,3,537,,-37.92445,145.06824
683000,4,670,185.0,-38.01901,145.33479
1730000,4,675,,-37.96678,145.02223
1100000,3,492,124.0,-37.81169,145.15735
1250000,4,580,161.0,-37.8051,145.14351
1246000,3,702,,-37.83504,145.15941
740000,4,261,,-37.85784,145.26022
1525000,3,904,,-37.82694,145.12465
730000,2,126,,-37.819,145.13537
830000,3,905,183.0,-37.7063,145.12215
3000000,5,818,826.8367,-37.92335,144.99982
1900000,3,35,,-37.9214,145.00454
1296000,3,0,,-37.91733,144.99747
4050000,4,508,465.0,-37.90904,144.99868
2210000,4,396,175.0,-37.88779,144.99933
1655000,4,651,,-37.90296,145.02261
2000000,4,619,,-37.90344,145.01856
2150000,3,696,,-37.91892,145.00923
1680000,3,605,181.0,-37.93063,145.01314
890000,2,275,106.0,-37.91106,145.02394
616000,3,695,,-37.68489,144.93169
632000,3,697,100.0,-37.68557,144.93156
1310000,3,302,91.0,-37.76085,144.95834
1615000,3,471,,-37.77213,144.9829
1500000,4,444,256.0,-37.7628,144.94011
1751000,4,646,320.0,-37.77387,145.0889
1200000,3,557,,-37.76762,145.09773
1580000,4,773,,-37.76207,145.09336
535000,3,4000,,-37.50087,144.48571
685000,4,287,152.0,-37.69382,145.04831
685000,3,557,,-37.68811,145.05507
725000,4,542,130.0,-37.68238,145.06432
505000,2,90,90.0,-37.70912,145.05181
1300000,4,637,,-37.68646,145.08183
1253000,4,760,366.0,-37.67935,145.05728
1170000,3,590,,-37.85553,145.12305
1390000,4,627,196.0,-37.85374,145.12459
1471000,4,797,,-37.84883,145.12998
746000,2,239,,-37.85148,145.15345
560000,3,295,,-37.75314,144.77878
1650000,3,456,,-37.84349,145.07367
881000,2,245,,-37.84603,145.06954
3190000,5,788,,-37.82831,145.06581
2100000,4,544,,-37.82794,145.08435
2725000,4,650,275.0,-37.83057,145.08482
3250000,4,855,,-37.82024,145.06172
1370000,3,485,,-37.88553,145.05012
870000,4,463,307.0,-37.73531,144.74335
687500,3,216,,-38.07509,145.12965
552500,3,779,147.0,-38.11471,145.18248
1070000,2,261,,-37.88569,145.02496
1925000,4,494,176.0,-37.87206,145.03512
995000,4,402,131.0,-37.88658,145.09297
1310000,5,627,,-37.88478,145.10244
1275000,3,656,,-37.96791,145.06241
1200000,4,679,190.0,-37.96098,145.04275
1095000,3,637,,-37.9746,145.07207
640000,3,945,,-37.75735,145.31859
1241000,4,625,625.0,-37.92801,145.1057
1250000,4,711,96.0,-37.9255,145.11331
729500,3,270,218.0,-37.92624,145.1321
973000,2,163,,-37.793,144.98763
560000,2,0,60.0,-37.79627,144.99229
565000,4,482,207.0,-37.57416,144.91269
615000,4,756,222.0,-37.5729,144.93663
548000,4,400,171.0,-37.5951,144.9091
716000,3,1005,160.0,-37.60574,144.92548
667500,4,448,,-37.59264,144.8985
555000,3,581,,-38.08632,145.28343
730000,3,269,150.0,-37.78499,145.2647
1080000,2,1474,,-37.79079,145.26924
702500,3,864,,-37.78264,145.26447
505000,2,297,,-37.76793,145.29284
766000,3,507,128.0,-37.76572,145.28915
370000,2,135,,-37.98585,145.22651
488000,2,414,,-37.99173,145.22309
1680000,4,254,172.0,-37.81007,145.06792
665000,3,693,,-37.77538,144.76933
475000,3,358,106.0,-37.7145,144.77132
898000,4,705,,-37.67309,145.14645
815000,3,790,135.0,-37.66529,145.15363
615000,6,850,254.0,-37.62856,144.71825
915000,4,649,,-37.97158,145.12634
736000,3,545,,-37.98504,145.12892
1400000,3,621,,-37.79207,145.11672
780000,3,220,,-37.78189,145.13078
1328000,5,785,252.0,-37.78148,145.17818
